run_id,scenario,step_index,agent_id,subgoal,action,tool_name,tool_args,observation,response,progress_score_reviewer,labels_reviewer,alternative_available_yes_no,safe_to_intervene_yes_no,notes
healthy_polling-009,healthy_async_polling,4,research-agent,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{""job_id"": ""J-100"", ""poll"": 4}",Job status: completed,The export job is completed.,,,,,
error-010,repeated_error_loop,0,research-agent,Retrieve a video transcript,Fetch the transcript directly,fetch_transcript,"{""attempt"": 0, ""video_id"": ""V-42""}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,,,,
error-010,repeated_error_loop,1,research-agent,Retrieve a video transcript,Retry the transcript endpoint with a longer timeout,fetch_transcript,"{""attempt"": 1, ""video_id"": ""V-42""}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,,,,
error-010,repeated_error_loop,2,research-agent,Retrieve a video transcript,Request transcript metadata first,metadata_api,"{""attempt"": 2, ""video_id"": ""V-42""}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,,,,
error-010,repeated_error_loop,3,research-agent,Retrieve a video transcript,Use the archived transcript endpoint,archive_api,"{""attempt"": 3, ""video_id"": ""V-42""}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,,,,
error-010,repeated_error_loop,4,research-agent,Retrieve a video transcript,Ask the transcript proxy service,proxy_api,"{""attempt"": 4, ""video_id"": ""V-42""}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,,,,
error-010,repeated_error_loop,5,research-agent,Retrieve a video transcript,Retry through the backup route,backup_api,"{""attempt"": 5, ""video_id"": ""V-42""}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,,,,
exact-010,exact_loop,0,research-agent,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,"{""query"": ""ACME annual report 2025""}",Returned annual_report_2025.pdf,I found the same annual report and will search again.,,,,,
exact-010,exact_loop,1,research-agent,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,"{""query"": ""ACME annual report 2025""}",Returned annual_report_2025.pdf,I found the same annual report and will search again.,,,,,
exact-010,exact_loop,2,research-agent,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,"{""query"": ""ACME annual report 2025""}",Returned annual_report_2025.pdf,I found the same annual report and will search again.,,,,,
exact-010,exact_loop,3,research-agent,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,"{""query"": ""ACME annual report 2025""}",Returned annual_report_2025.pdf,I found the same annual report and will search again.,,,,,
exact-010,exact_loop,4,research-agent,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,"{""query"": ""ACME annual report 2025""}",Returned annual_report_2025.pdf,I found the same annual report and will search again.,,,,,
exact-010,exact_loop,5,research-agent,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,"{""query"": ""ACME annual report 2025""}",Returned annual_report_2025.pdf,I found the same annual report and will search again.,,,,,
hallucination-010,hallucination,0,research-agent,Answer using retrieved evidence,Retrieve evidence for the capital of France,knowledge_lookup,"{""country"": ""France""}",Evidence: The capital of France is Paris.,I found a reference answer.,,,,,
hallucination-010,hallucination,1,research-agent,Answer using retrieved evidence,Synthesize the factual answer,answer_generator,"{""use_evidence"": true}",Evidence remains: The capital of France is Paris.,The capital of France is Berlin.,,,,,
hallucination-010,hallucination,2,research-agent,Answer using retrieved evidence,Return the final answer,finalizer,{},No additional evidence was collected,Berlin is the capital of France.,,,,,
near-010,near_duplicate_loop,0,research-agent,Find ACME Q4 earnings news,Search news using query: ACME Q4 earnings,news_search,"{""query"": ""ACME Q4 earnings""}",The same two earnings articles were returned,The query returned the same earnings coverage.,,,,,
near-010,near_duplicate_loop,1,research-agent,Find ACME Q4 earnings news,Search news using query: ACME fourth quarter earnings,news_search,"{""query"": ""ACME fourth quarter earnings""}",The same two earnings articles were returned,The query returned the same earnings coverage.,,,,,
near-010,near_duplicate_loop,2,research-agent,Find ACME Q4 earnings news,Search news using query: ACME Q4 financial results,news_search,"{""query"": ""ACME Q4 financial results""}",The same two earnings articles were returned,The query returned the same earnings coverage.,,,,,
near-010,near_duplicate_loop,3,research-agent,Find ACME Q4 earnings news,Search news using query: latest ACME fourth-quarter earnings,news_search,"{""query"": ""latest ACME fourth-quarter earnings""}",The same two earnings articles were returned,The query returned the same earnings coverage.,,,,,
near-010,near_duplicate_loop,4,research-agent,Find ACME Q4 earnings news,Search news using query: ACME earnings report for Q4,news_search,"{""query"": ""ACME earnings report for Q4""}",The same two earnings articles were returned,The query returned the same earnings coverage.,,,,,
near-010,near_duplicate_loop,5,research-agent,Find ACME Q4 earnings news,Search news using query: Q4 results released by ACME,news_search,"{""query"": ""Q4 results released by ACME""}",The same two earnings articles were returned,The query returned the same earnings coverage.,,,,,
semantic-010,semantic_plan_loop,0,research-agent,Design a three-stage customer onboarding journey,"Create a welcome email, guide the user through a product tour, then send a survey",planner,"{""plan_version"": 0}",Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,,,,
semantic-010,semantic_plan_loop,1,research-agent,Design a three-stage customer onboarding journey,"Start with an introductory message, provide an in-app walkthrough, and request feedback afterward",planner,"{""plan_version"": 1}",Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,,,,
semantic-010,semantic_plan_loop,2,research-agent,Design a three-stage customer onboarding journey,"Greet the customer, demonstrate the main product features, and collect opinions in a questionnaire",planner,"{""plan_version"": 2}",Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,,,,
semantic-010,semantic_plan_loop,3,research-agent,Design a three-stage customer onboarding journey,"Send an onboarding note, show a guided feature demonstration, and finish with a feedback form",planner,"{""plan_version"": 3}",Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,,,,
semantic-010,semantic_plan_loop,4,research-agent,Design a three-stage customer onboarding journey,"Introduce the service by email, lead a product walkthrough, and ask the new user for feedback",planner,"{""plan_version"": 4}",Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,,,,
semantic-010,semantic_plan_loop,5,research-agent,Design a three-stage customer onboarding journey,"Welcome the account owner, explain the product interactively, and follow up with a satisfaction survey",planner,"{""plan_version"": 5}",Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,,,,
healthy_polling-010,healthy_async_polling,0,research-agent,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{""job_id"": ""J-100"", ""poll"": 0}",Job status: queued,The export job is queued.,,,,,
healthy_polling-010,healthy_async_polling,1,research-agent,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{""job_id"": ""J-100"", ""poll"": 1}",Job status: running 20%,The export job is running 20%.,,,,,
healthy_polling-010,healthy_async_polling,2,research-agent,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{""job_id"": ""J-100"", ""poll"": 2}",Job status: running 55%,The export job is running 55%.,,,,,
healthy_polling-010,healthy_async_polling,3,research-agent,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{""job_id"": ""J-100"", ""poll"": 3}",Job status: running 90%,The export job is running 90%.,,,,,
healthy_polling-010,healthy_async_polling,4,research-agent,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{""job_id"": ""J-100"", ""poll"": 4}",Job status: completed,The export job is completed.,,,,,
healthy_code-010,healthy_code_repair,0,research-agent,Repair code until all tests pass,Modify implementation based on test failures; 8 remain,run_tests,"{""iteration"": 0, ""suite"": ""unit""}",Test run completed: 8 failures remain,Progress made; 8 tests still fail.,,,,,
healthy_code-010,healthy_code_repair,1,research-agent,Repair code until all tests pass,Modify implementation based on test failures; 6 remain,run_tests,"{""iteration"": 1, ""suite"": ""unit""}",Test run completed: 6 failures remain,Progress made; 6 tests still fail.,,,,,
healthy_code-010,healthy_code_repair,2,research-agent,Repair code until all tests pass,Modify implementation based on test failures; 4 remain,run_tests,"{""iteration"": 2, ""suite"": ""unit""}",Test run completed: 4 failures remain,Progress made; 4 tests still fail.,,,,,
healthy_code-010,healthy_code_repair,3,research-agent,Repair code until all tests pass,Modify implementation based on test failures; 2 remain,run_tests,"{""iteration"": 3, ""suite"": ""unit""}",Test run completed: 2 failures remain,Progress made; 2 tests still fail.,,,,,
healthy_code-010,healthy_code_repair,4,research-agent,Repair code until all tests pass,Modify implementation based on test failures; 1 remain,run_tests,"{""iteration"": 4, ""suite"": ""unit""}",Test run completed: 1 failures remain,Progress made; 1 tests still fail.,,,,,
healthy_code-010,healthy_code_repair,5,research-agent,Repair code until all tests pass,Modify implementation based on test failures; 0 remain,run_tests,"{""iteration"": 5, ""suite"": ""unit""}",Test run completed: 0 failures remain,Progress made; 0 tests still fail.,,,,,
