run_id,scenario,step_index,agent_id,question,subgoal,action,tool_name,tool_args,observation,response,evidence,progress,prompt_tokens,completion_tokens,latency_ms,cost_usd,ground_truth_labels,anomaly_onset_step
healthy_polling-007,healthy_async_polling,2,research-agent,Complete the task efficiently and correctly,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{'job_id': 'J-100', 'poll': 2}",Job status: running 55%,The export job is running 55%.,,0.5,485,67,1009.1345107310322,0.0011295,[],
healthy_polling-007,healthy_async_polling,3,research-agent,Complete the task efficiently and correctly,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{'job_id': 'J-100', 'poll': 3}",Job status: running 90%,The export job is running 90%.,,0.75,493,56,1191.8727596406975,0.0010755,[],
healthy_polling-007,healthy_async_polling,4,research-agent,Complete the task efficiently and correctly,Wait for a legitimate asynchronous job to finish,Poll the asynchronous export job with backoff,job_status,"{'job_id': 'J-100', 'poll': 4}",Job status: completed,The export job is completed.,,1.0,469,74,589.5902708666492,0.0011475,[],
near-007,near_duplicate_loop,0,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: ACME Q4 earnings,news_search,{'query': 'ACME Q4 earnings'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,395,98,1099.6312424854582,0.0011805000000000001,['redundant_search_loop'],1.0
near-007,near_duplicate_loop,1,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: ACME fourth quarter earnings,news_search,{'query': 'ACME fourth quarter earnings'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,463,65,1312.141721886143,0.0010845,['redundant_search_loop'],1.0
near-007,near_duplicate_loop,2,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: ACME Q4 financial results,news_search,{'query': 'ACME Q4 financial results'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,454,95,1102.9232364774286,0.001251,['redundant_search_loop'],1.0
near-007,near_duplicate_loop,3,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: latest ACME fourth-quarter earnings,news_search,{'query': 'latest ACME fourth-quarter earnings'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,509,124,553.3861628490486,0.0015075000000000002,['redundant_search_loop'],1.0
near-007,near_duplicate_loop,4,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: ACME earnings report for Q4,news_search,{'query': 'ACME earnings report for Q4'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,295,85,1106.9797456748156,0.0009525,['redundant_search_loop'],1.0
near-007,near_duplicate_loop,5,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: Q4 results released by ACME,news_search,{'query': 'Q4 results released by ACME'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,407,84,1214.4927210662722,0.0011145,['redundant_search_loop'],1.0
hallucination-007,hallucination,0,research-agent,What is the capital of France?,Answer using retrieved evidence,Retrieve evidence for the capital of France,knowledge_lookup,{'country': 'France'},Evidence: The capital of France is Paris.,I found a reference answer.,The capital of France is Paris.,0.6,482,67,1227.1438144846668,0.0011250000000000001,[],
hallucination-007,hallucination,1,research-agent,What is the capital of France?,Answer using retrieved evidence,Synthesize the factual answer,answer_generator,{'use_evidence': True},Evidence remains: The capital of France is Paris.,The capital of France is Berlin.,The capital of France is Paris.,0.6,311,111,674.7192516581795,0.0011325,['hallucination'],1.0
hallucination-007,hallucination,2,research-agent,What is the capital of France?,Answer using retrieved evidence,Return the final answer,finalizer,{},No additional evidence was collected,Berlin is the capital of France.,The capital of France is Paris.,0.6,413,58,562.7716008698078,0.0009675,['hallucination'],1.0
healthy_code-007,healthy_code_repair,0,research-agent,Complete the task efficiently and correctly,Repair code until all tests pass,Modify implementation based on test failures; 8 remain,run_tests,"{'suite': 'unit', 'iteration': 0}",Test run completed: 8 failures remain,Progress made; 8 tests still fail.,,0.0,288,92,853.370908339338,0.000984,[],
healthy_code-007,healthy_code_repair,1,research-agent,Complete the task efficiently and correctly,Repair code until all tests pass,Modify implementation based on test failures; 6 remain,run_tests,"{'suite': 'unit', 'iteration': 1}",Test run completed: 6 failures remain,Progress made; 6 tests still fail.,,0.25,480,73,747.1036119310907,0.0011580000000000002,[],
healthy_code-007,healthy_code_repair,2,research-agent,Complete the task efficiently and correctly,Repair code until all tests pass,Modify implementation based on test failures; 4 remain,run_tests,"{'suite': 'unit', 'iteration': 2}",Test run completed: 4 failures remain,Progress made; 4 tests still fail.,,0.5,470,127,1154.0743453580371,0.001467,[],
healthy_code-007,healthy_code_repair,3,research-agent,Complete the task efficiently and correctly,Repair code until all tests pass,Modify implementation based on test failures; 2 remain,run_tests,"{'suite': 'unit', 'iteration': 3}",Test run completed: 2 failures remain,Progress made; 2 tests still fail.,,0.75,352,76,682.8145002085013,0.000984,[],
healthy_code-007,healthy_code_repair,4,research-agent,Complete the task efficiently and correctly,Repair code until all tests pass,Modify implementation based on test failures; 1 remain,run_tests,"{'suite': 'unit', 'iteration': 4}",Test run completed: 1 failures remain,Progress made; 1 tests still fail.,,0.875,455,134,1155.3151593653238,0.0014865,[],
healthy_code-007,healthy_code_repair,5,research-agent,Complete the task efficiently and correctly,Repair code until all tests pass,Modify implementation based on test failures; 0 remain,run_tests,"{'suite': 'unit', 'iteration': 5}",Test run completed: 0 failures remain,Progress made; 0 tests still fail.,,1.0,514,129,653.099479719514,0.001545,[],
hallucination-008,hallucination,0,research-agent,What is the capital of France?,Answer using retrieved evidence,Retrieve evidence for the capital of France,knowledge_lookup,{'country': 'France'},Evidence: The capital of France is Paris.,I found a reference answer.,The capital of France is Paris.,0.6,498,91,1150.178123700144,0.001293,[],
hallucination-008,hallucination,1,research-agent,What is the capital of France?,Answer using retrieved evidence,Synthesize the factual answer,answer_generator,{'use_evidence': True},Evidence remains: The capital of France is Paris.,The capital of France is Berlin.,The capital of France is Paris.,0.6,340,64,930.8086987515474,0.000894,['hallucination'],1.0
hallucination-008,hallucination,2,research-agent,What is the capital of France?,Answer using retrieved evidence,Return the final answer,finalizer,{},No additional evidence was collected,Berlin is the capital of France.,The capital of France is Paris.,0.6,436,130,798.2134516851081,0.001434,['hallucination'],1.0
exact-008,exact_loop,0,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,477,87,944.8573057810414,0.0012374999999999999,['repeated_action'],1.0
exact-008,exact_loop,1,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,414,80,1449.4174159151667,0.001101,['repeated_action'],1.0
exact-008,exact_loop,2,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,507,68,740.6013027926444,0.0011685,['repeated_action'],1.0
exact-008,exact_loop,3,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,443,128,795.1613229006797,0.0014325000000000002,['repeated_action'],1.0
exact-008,exact_loop,4,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,411,57,1429.4883706564824,0.0009584999999999999,['repeated_action'],1.0
exact-008,exact_loop,5,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,462,90,527.5311081581859,0.0012330000000000002,['repeated_action'],1.0
near-008,near_duplicate_loop,0,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: ACME Q4 earnings,news_search,{'query': 'ACME Q4 earnings'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,285,132,1213.0101033445922,0.0012195,['redundant_search_loop'],1.0
near-008,near_duplicate_loop,1,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: ACME fourth quarter earnings,news_search,{'query': 'ACME fourth quarter earnings'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,406,84,1084.5704482927672,0.001113,['redundant_search_loop'],1.0
near-008,near_duplicate_loop,2,research-agent,Complete the task efficiently and correctly,Find ACME Q4 earnings news,Search news using query: ACME Q4 financial results,news_search,{'query': 'ACME Q4 financial results'},The same two earnings articles were returned,The query returned the same earnings coverage.,,0.25,440,83,1112.0546265454796,0.001158,['redundant_search_loop'],1.0
